seed,checkpoint,eval_offset,focal,condition,soups,base_role,selected_role,oracle_role,decision_correct,true_partner_roles,inferred_partner_roles
2,180,5,2,base,6.0,2,2,2,1,0-1,
2,180,5,2,frozen,0.0,2,1,2,0,0-1,0-2
2,180,5,2,dynamic,6.0,2,2,2,1,0-1,0-1
2,180,5,2,stale_budget,0.0,2,1,2,0,0-1,0-2
2,180,5,2,oracle,6.0,2,2,2,1,0-1,
2,240,0,0,base,6.0,0,0,0,1,1-2,
2,240,0,0,frozen,6.0,0,0,0,1,1-2,0-1
2,240,0,0,dynamic,4.0,0,1,0,0,1-2,2-2
2,240,0,0,stale_budget,6.0,0,0,0,1,1-2,2-1
2,240,0,0,oracle,6.0,0,0,0,1,1-2,
2,240,0,1,base,6.0,1,1,1,1,0-2,
2,240,0,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,0,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,0,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,240,0,1,oracle,6.0,1,1,1,1,0-2,
2,240,0,2,base,6.0,2,2,2,1,0-1,
2,240,0,2,frozen,0.0,2,1,2,0,0-1,0-2
2,240,0,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,240,0,2,stale_budget,0.0,2,0,2,0,0-1,0-0
2,240,0,2,oracle,6.0,2,2,2,1,0-1,
2,240,1,0,base,6.0,0,0,0,1,1-2,
2,240,1,0,frozen,6.0,0,0,0,1,1-2,0-1
2,240,1,0,dynamic,4.0,0,1,0,0,1-2,2-2
2,240,1,0,stale_budget,6.0,0,0,0,1,1-2,2-1
2,240,1,0,oracle,6.0,0,0,0,1,1-2,
2,240,1,1,base,6.0,1,1,1,1,0-2,
2,240,1,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,1,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,1,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,240,1,1,oracle,6.0,1,1,1,1,0-2,
2,240,1,2,base,6.0,2,2,2,1,0-1,
2,240,1,2,frozen,0.0,2,1,2,0,0-1,0-2
2,240,1,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,240,1,2,stale_budget,0.0,2,0,2,0,0-1,0-0
2,240,1,2,oracle,6.0,2,2,2,1,0-1,
2,240,2,0,base,6.0,0,0,0,1,1-2,
2,240,2,0,frozen,6.0,0,0,0,1,1-2,0-1
2,240,2,0,dynamic,4.0,0,1,0,0,1-2,2-2
2,240,2,0,stale_budget,6.0,0,0,0,1,1-2,2-1
2,240,2,0,oracle,6.0,0,0,0,1,1-2,
2,240,2,1,base,6.0,1,1,1,1,0-2,
2,240,2,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,2,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,2,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,240,2,1,oracle,6.0,1,1,1,1,0-2,
2,240,2,2,base,6.0,2,2,2,1,0-1,
2,240,2,2,frozen,0.0,2,1,2,0,0-1,0-2
2,240,2,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,240,2,2,stale_budget,0.0,2,0,2,0,0-1,0-0
2,240,2,2,oracle,6.0,2,2,2,1,0-1,
2,240,3,0,base,6.0,0,0,0,1,1-2,
2,240,3,0,frozen,6.0,0,0,0,1,1-2,1-1
2,240,3,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,240,3,0,stale_budget,4.0,0,1,0,0,1-2,2-1
2,240,3,0,oracle,6.0,0,0,0,1,1-2,
2,240,3,1,base,6.0,1,1,1,1,0-2,
2,240,3,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,3,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,3,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,240,3,1,oracle,6.0,1,1,1,1,0-2,
2,240,3,2,base,6.0,2,2,2,1,0-1,
2,240,3,2,frozen,6.0,2,2,2,1,0-1,0-1
2,240,3,2,dynamic,6.0,2,2,2,1,0-1,0-1
2,240,3,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,240,3,2,oracle,6.0,2,2,2,1,0-1,
2,240,4,0,base,6.0,0,0,0,1,1-2,
2,240,4,0,frozen,4.0,0,2,0,0,1-2,1-1
2,240,4,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,240,4,0,stale_budget,4.0,0,1,0,0,1-2,2-0
2,240,4,0,oracle,6.0,0,0,0,1,1-2,
2,240,4,1,base,6.0,1,1,1,1,0-2,
2,240,4,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,4,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,4,1,stale_budget,4.0,1,2,1,0,0-2,0-0
2,240,4,1,oracle,6.0,1,1,1,1,0-2,
2,240,4,2,base,6.0,2,2,2,1,0-1,
2,240,4,2,frozen,0.0,2,1,2,0,0-1,0-2
2,240,4,2,dynamic,6.0,2,2,2,1,0-1,0-1
2,240,4,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,240,4,2,oracle,6.0,2,2,2,1,0-1,
2,240,5,0,base,6.0,0,0,0,1,1-2,
2,240,5,0,frozen,4.0,0,2,0,0,1-2,1-1
2,240,5,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,240,5,0,stale_budget,4.0,0,1,0,0,1-2,2-0
2,240,5,0,oracle,6.0,0,0,0,1,1-2,
2,240,5,1,base,6.0,1,1,1,1,0-2,
2,240,5,1,frozen,4.0,1,2,1,0,0-2,0-1
2,240,5,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,240,5,1,stale_budget,4.0,1,2,1,0,0-2,0-0
2,240,5,1,oracle,6.0,1,1,1,1,0-2,
2,240,5,2,base,6.0,2,2,2,1,0-1,
2,240,5,2,frozen,0.0,2,1,2,0,0-1,0-2
2,240,5,2,dynamic,6.0,2,2,2,1,0-1,0-1
2,240,5,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,240,5,2,oracle,6.0,2,2,2,1,0-1,
2,300,0,0,base,6.0,0,0,0,1,1-2,
2,300,0,0,frozen,4.0,0,2,0,0,1-2,1-1
2,300,0,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,300,0,0,stale_budget,4.0,0,1,0,0,1-2,2-0
2,300,0,0,oracle,6.0,0,0,0,1,1-2,
2,300,0,1,base,6.0,1,1,1,1,0-2,
2,300,0,1,frozen,4.0,1,2,1,0,0-2,0-1
2,300,0,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,300,0,1,stale_budget,4.0,1,2,1,0,0-2,0-0
2,300,0,1,oracle,6.0,1,1,1,1,0-2,
2,300,0,2,base,6.0,2,2,2,1,0-1,
2,300,0,2,frozen,0.0,2,1,2,0,0-1,0-2
2,300,0,2,dynamic,6.0,2,2,2,1,0-1,0-1
2,300,0,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,300,0,2,oracle,6.0,2,2,2,1,0-1,
2,300,1,0,base,6.0,0,0,0,1,1-2,
2,300,1,0,frozen,6.0,0,0,0,1,1-2,0-0
2,300,1,0,dynamic,6.0,0,0,0,1,1-2,2-2
2,300,1,0,stale_budget,6.0,0,0,0,1,1-2,2-0
2,300,1,0,oracle,6.0,0,0,0,1,1-2,
2,300,1,1,base,6.0,1,1,1,1,0-2,
2,300,1,1,frozen,4.0,1,2,1,0,0-2,0-1
2,300,1,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,300,1,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,300,1,1,oracle,6.0,1,1,1,1,0-2,
2,300,1,2,base,6.0,2,2,2,1,0-1,
2,300,1,2,frozen,6.0,2,2,2,1,0-1,0-2
2,300,1,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,300,1,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,300,1,2,oracle,6.0,2,2,2,1,0-1,
2,300,2,0,base,6.0,0,0,0,1,1-2,
2,300,2,0,frozen,6.0,0,0,0,1,1-2,0-0
2,300,2,0,dynamic,6.0,0,0,0,1,1-2,2-2
2,300,2,0,stale_budget,6.0,0,0,0,1,1-2,2-0
2,300,2,0,oracle,6.0,0,0,0,1,1-2,
2,300,2,1,base,6.0,1,1,1,1,0-2,
2,300,2,1,frozen,4.0,1,2,1,0,0-2,0-1
2,300,2,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,300,2,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,300,2,1,oracle,6.0,1,1,1,1,0-2,
2,300,2,2,base,6.0,2,2,2,1,0-1,
2,300,2,2,frozen,6.0,2,2,2,1,0-1,0-2
2,300,2,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,300,2,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,300,2,2,oracle,6.0,2,2,2,1,0-1,
2,300,3,0,base,6.0,0,0,0,1,1-2,
2,300,3,0,frozen,6.0,0,0,0,1,1-2,1-1
2,300,3,0,dynamic,6.0,0,0,0,1,1-2,1-1
2,300,3,0,stale_budget,4.0,0,1,0,0,1-2,2-1
2,300,3,0,oracle,6.0,0,0,0,1,1-2,
2,300,3,1,base,6.0,1,1,1,1,0-2,
2,300,3,1,frozen,4.0,1,2,1,0,0-2,0-1
2,300,3,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,300,3,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,300,3,1,oracle,6.0,1,1,1,1,0-2,
2,300,3,2,base,6.0,2,2,2,1,0-1,
2,300,3,2,frozen,6.0,2,2,2,1,0-1,0-1
2,300,3,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,300,3,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,300,3,2,oracle,6.0,2,2,2,1,0-1,
2,300,4,0,base,0.0,0,0,1,0,1-2,
2,300,4,0,frozen,0.0,0,0,1,0,1-2,1-1
2,300,4,0,dynamic,0.0,0,0,1,0,1-2,2-1
2,300,4,0,stale_budget,3.0,0,1,1,1,1-2,2-0
2,300,4,0,oracle,3.0,0,1,1,1,1-2,
2,300,4,1,base,0.0,1,1,0,0,0-2,
2,300,4,1,frozen,0.0,1,2,0,0,0-2,0-1
2,300,4,1,dynamic,1.0,1,0,0,1,0-2,0-2
2,300,4,1,stale_budget,1.0,1,0,0,1,0-2,2-1
2,300,4,1,oracle,1.0,1,0,0,1,0-2,
2,300,4,2,base,0.0,2,2,0,0,0-1,
2,300,4,2,frozen,0.0,2,1,0,0,0-1,0-2
2,300,4,2,dynamic,0.0,2,1,0,0,0-1,0-2
2,300,4,2,stale_budget,0.0,2,2,0,0,0-1,2-0
2,300,4,2,oracle,0.0,2,0,0,1,0-1,
2,300,5,0,base,6.0,0,0,0,1,1-2,
2,300,5,0,frozen,6.0,0,0,0,1,1-2,0-1
2,300,5,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,300,5,0,stale_budget,6.0,0,0,0,1,1-2,1-0
2,300,5,0,oracle,6.0,0,0,0,1,1-2,
2,300,5,1,base,6.0,1,1,1,1,0-2,
2,300,5,1,frozen,5.0,1,2,1,0,0-2,0-1
2,300,5,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,300,5,1,stale_budget,5.0,1,2,1,0,0-2,0-1
2,300,5,1,oracle,6.0,1,1,1,1,0-2,
2,300,5,2,base,6.0,2,2,2,1,0-1,
2,300,5,2,frozen,6.0,2,2,2,1,0-1,0-2
2,300,5,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,300,5,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,300,5,2,oracle,6.0,2,2,2,1,0-1,
2,360,0,0,base,6.0,0,0,0,1,1-2,
2,360,0,0,frozen,6.0,0,0,0,1,1-2,0-0
2,360,0,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,360,0,0,stale_budget,6.0,0,0,0,1,1-2,2-0
2,360,0,0,oracle,6.0,0,0,0,1,1-2,
2,360,0,1,base,6.0,1,1,1,1,0-2,
2,360,0,1,frozen,4.0,1,2,1,0,0-2,0-1
2,360,0,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,360,0,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,360,0,1,oracle,6.0,1,1,1,1,0-2,
2,360,0,2,base,6.0,2,2,2,1,0-1,
2,360,0,2,frozen,6.0,2,2,2,1,0-1,0-2
2,360,0,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,360,0,2,stale_budget,6.0,2,2,2,1,0-1,0-0
2,360,0,2,oracle,6.0,2,2,2,1,0-1,
2,360,1,0,base,6.0,0,0,0,1,1-2,
2,360,1,0,frozen,6.0,0,0,0,1,1-2,0-1
2,360,1,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,360,1,0,stale_budget,4.0,0,2,0,0,1-2,1-1
2,360,1,0,oracle,6.0,0,0,0,1,1-2,
2,360,1,1,base,6.0,1,1,1,1,0-2,
2,360,1,1,frozen,5.0,1,2,1,0,0-2,0-1
2,360,1,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,360,1,1,stale_budget,5.0,1,2,1,0,0-2,0-1
2,360,1,1,oracle,6.0,1,1,1,1,0-2,
2,360,1,2,base,6.0,2,2,2,1,0-1,
2,360,1,2,frozen,6.0,2,2,2,1,0-1,0-2
2,360,1,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,360,1,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,360,1,2,oracle,6.0,2,2,2,1,0-1,
2,360,2,0,base,6.0,0,0,0,1,1-2,
2,360,2,0,frozen,6.0,0,0,0,1,1-2,1-1
2,360,2,0,dynamic,6.0,0,0,0,1,1-2,1-1
2,360,2,0,stale_budget,4.0,0,1,0,0,1-2,2-1
2,360,2,0,oracle,6.0,0,0,0,1,1-2,
2,360,2,1,base,6.0,1,1,1,1,0-2,
2,360,2,1,frozen,4.0,1,2,1,0,0-2,0-1
2,360,2,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,360,2,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,360,2,1,oracle,6.0,1,1,1,1,0-2,
2,360,2,2,base,6.0,2,2,2,1,0-1,
2,360,2,2,frozen,6.0,2,2,2,1,0-1,0-1
2,360,2,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,360,2,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,360,2,2,oracle,6.0,2,2,2,1,0-1,
2,360,3,0,base,6.0,0,0,0,1,1-2,
2,360,3,0,frozen,6.0,0,0,0,1,1-2,1-1
2,360,3,0,dynamic,6.0,0,0,0,1,1-2,1-1
2,360,3,0,stale_budget,4.0,0,1,0,0,1-2,2-1
2,360,3,0,oracle,6.0,0,0,0,1,1-2,
2,360,3,1,base,6.0,1,1,1,1,0-2,
2,360,3,1,frozen,4.0,1,2,1,0,0-2,0-1
2,360,3,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,360,3,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,360,3,1,oracle,6.0,1,1,1,1,0-2,
2,360,3,2,base,6.0,2,2,2,1,0-1,
2,360,3,2,frozen,6.0,2,2,2,1,0-1,0-1
2,360,3,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,360,3,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,360,3,2,oracle,6.0,2,2,2,1,0-1,
2,360,4,0,base,6.0,0,0,0,1,1-2,
2,360,4,0,frozen,6.0,0,0,0,1,1-2,0-1
2,360,4,0,dynamic,4.0,0,1,0,0,1-2,0-2
2,360,4,0,stale_budget,6.0,0,0,0,1,1-2,2-1
2,360,4,0,oracle,6.0,0,0,0,1,1-2,
2,360,4,1,base,6.0,1,1,1,1,0-2,
2,360,4,1,frozen,4.0,1,2,1,0,0-2,0-1
2,360,4,1,dynamic,4.0,1,2,1,0,0-2,0-0
2,360,4,1,stale_budget,4.0,1,2,1,0,0-2,0-1
2,360,4,1,oracle,6.0,1,1,1,1,0-2,
2,360,4,2,base,6.0,2,2,2,1,0-1,
2,360,4,2,frozen,0.0,2,1,2,0,0-1,0-2
2,360,4,2,dynamic,0.0,2,1,2,0,0-1,0-2
2,360,4,2,stale_budget,0.0,2,1,2,0,0-1,0-2
2,360,4,2,oracle,6.0,2,2,2,1,0-1,
2,360,5,0,base,6.0,0,0,0,1,1-2,
2,360,5,0,frozen,6.0,0,0,0,1,1-2,0-1
2,360,5,0,dynamic,6.0,0,0,0,1,1-2,1-2
2,360,5,0,stale_budget,4.0,0,2,0,0,1-2,1-1
2,360,5,0,oracle,6.0,0,0,0,1,1-2,
2,360,5,1,base,6.0,1,1,1,1,0-2,
2,360,5,1,frozen,5.0,1,2,1,0,0-2,0-1
2,360,5,1,dynamic,6.0,1,1,1,1,0-2,0-2
2,360,5,1,stale_budget,5.0,1,2,1,0,0-2,0-1
2,360,5,1,oracle,6.0,1,1,1,1,0-2,
2,360,5,2,base,6.0,2,2,2,1,0-1,
2,360,5,2,frozen,6.0,2,2,2,1,0-1,0-2
2,360,5,2,dynamic,6.0,2,2,2,1,0-1,0-2
2,360,5,2,stale_budget,6.0,2,2,2,1,0-1,0-1
2,360,5,2,oracle,6.0,2,2,2,1,0-1,
3,60,0,0,base,6.0,1,1,1,1,2-0,
3,60,0,0,frozen,4.0,1,2,1,0,2-0,1-1
3,60,0,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,0,0,stale_budget,4.0,1,2,1,0,2-0,1-1
3,60,0,0,oracle,6.0,1,1,1,1,2-0,
3,60,0,1,base,6.0,2,2,2,1,1-0,
3,60,0,1,frozen,6.0,2,2,2,1,1-0,0-1
3,60,0,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,0,1,stale_budget,6.0,2,2,2,1,1-0,0-1
3,60,0,1,oracle,6.0,2,2,2,1,1-0,
3,60,0,2,base,6.0,0,0,0,1,1-2,
3,60,0,2,frozen,6.0,0,0,0,1,1-2,0-1
3,60,0,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,0,2,stale_budget,6.0,0,0,0,1,1-2,0-1
3,60,0,2,oracle,6.0,0,0,0,1,1-2,
3,60,1,0,base,6.0,1,1,1,1,2-0,
3,60,1,0,frozen,4.0,1,0,1,0,2-0,1-1
3,60,1,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,1,0,stale_budget,4.0,1,0,1,0,2-0,1-1
3,60,1,0,oracle,6.0,1,1,1,1,2-0,
3,60,1,1,base,6.0,2,2,2,1,1-0,
3,60,1,1,frozen,6.0,2,2,2,1,1-0,0-0
3,60,1,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,1,1,stale_budget,6.0,2,2,2,1,1-0,0-0
3,60,1,1,oracle,6.0,2,2,2,1,1-0,
3,60,1,2,base,6.0,0,0,0,1,1-2,
3,60,1,2,frozen,6.0,0,0,0,1,1-2,0-1
3,60,1,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,1,2,stale_budget,6.0,0,0,0,1,1-2,0-1
3,60,1,2,oracle,6.0,0,0,0,1,1-2,
3,60,2,0,base,6.0,1,1,1,1,2-0,
3,60,2,0,frozen,4.0,1,0,1,0,2-0,1-1
3,60,2,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,2,0,stale_budget,4.0,1,0,1,0,2-0,1-1
3,60,2,0,oracle,6.0,1,1,1,1,2-0,
3,60,2,1,base,6.0,2,2,2,1,1-0,
3,60,2,1,frozen,6.0,2,2,2,1,1-0,0-0
3,60,2,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,2,1,stale_budget,6.0,2,2,2,1,1-0,0-0
3,60,2,1,oracle,6.0,2,2,2,1,1-0,
3,60,2,2,base,6.0,0,0,0,1,1-2,
3,60,2,2,frozen,6.0,0,0,0,1,1-2,0-1
3,60,2,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,2,2,stale_budget,6.0,0,0,0,1,1-2,0-1
3,60,2,2,oracle,6.0,0,0,0,1,1-2,
3,60,3,0,base,6.0,1,1,1,1,2-0,
3,60,3,0,frozen,4.0,1,2,1,0,2-0,1-1
3,60,3,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,3,0,stale_budget,4.0,1,2,1,0,2-0,1-1
3,60,3,0,oracle,6.0,1,1,1,1,2-0,
3,60,3,1,base,6.0,2,2,2,1,1-0,
3,60,3,1,frozen,6.0,2,2,2,1,1-0,0-1
3,60,3,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,3,1,stale_budget,6.0,2,2,2,1,1-0,0-1
3,60,3,1,oracle,6.0,2,2,2,1,1-0,
3,60,3,2,base,6.0,0,0,0,1,1-2,
3,60,3,2,frozen,3.0,0,2,0,0,1-2,0-1
3,60,3,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,3,2,stale_budget,3.0,0,2,0,0,1-2,0-1
3,60,3,2,oracle,6.0,0,0,0,1,1-2,
3,60,4,0,base,6.0,1,1,1,1,2-0,
3,60,4,0,frozen,4.0,1,2,1,0,2-0,1-1
3,60,4,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,4,0,stale_budget,4.0,1,2,1,0,2-0,1-1
3,60,4,0,oracle,6.0,1,1,1,1,2-0,
3,60,4,1,base,6.0,2,2,2,1,1-0,
3,60,4,1,frozen,6.0,2,2,2,1,1-0,0-1
3,60,4,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,4,1,stale_budget,6.0,2,2,2,1,1-0,0-1
3,60,4,1,oracle,6.0,2,2,2,1,1-0,
3,60,4,2,base,6.0,0,0,0,1,1-2,
3,60,4,2,frozen,3.0,0,2,0,0,1-2,0-1
3,60,4,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,4,2,stale_budget,3.0,0,2,0,0,1-2,0-1
3,60,4,2,oracle,6.0,0,0,0,1,1-2,
3,60,5,0,base,6.0,1,1,1,1,2-0,
3,60,5,0,frozen,4.0,1,0,1,0,2-0,1-1
3,60,5,0,dynamic,6.0,1,1,1,1,2-0,2-0
3,60,5,0,stale_budget,4.0,1,0,1,0,2-0,1-1
3,60,5,0,oracle,6.0,1,1,1,1,2-0,
3,60,5,1,base,6.0,2,2,2,1,1-0,
3,60,5,1,frozen,6.0,2,2,2,1,1-0,0-0
3,60,5,1,dynamic,6.0,2,2,2,1,1-0,1-0
3,60,5,1,stale_budget,6.0,2,2,2,1,1-0,0-0
3,60,5,1,oracle,6.0,2,2,2,1,1-0,
3,60,5,2,base,6.0,0,0,0,1,1-2,
3,60,5,2,frozen,6.0,0,0,0,1,1-2,0-1
3,60,5,2,dynamic,6.0,0,0,0,1,1-2,1-2
3,60,5,2,stale_budget,6.0,0,0,0,1,1-2,0-1
3,60,5,2,oracle,6.0,0,0,0,1,1-2,
3,120,0,0,base,0.0,0,0,1,0,1-2,
3,120,0,0,frozen,0.0,0,0,1,0,1-2,1-1
3,120,0,0,dynamic,3.0,0,1,1,1,1-2,2-2
3,120,0,0,stale_budget,0.0,0,0,1,0,1-2,1-1
3,120,0,0,oracle,3.0,0,1,1,1,1-2,
3,120,0,1,base,0.0,1,1,0,0,0-2,
3,120,0,1,frozen,0.0,1,2,0,0,0-2,0-1
3,120,0,1,dynamic,1.0,1,0,0,1,0-2,0-2
3,120,0,1,stale_budget,0.0,1,2,0,0,0-2,0-1
3,120,0,1,oracle,1.0,1,0,0,1,0-2,
3,120,0,2,base,0.0,2,2,0,0,0-1,
3,120,0,2,frozen,0.0,2,0,0,1,0-1,0-1
3,120,0,2,dynamic,0.0,2,1,0,0,0-1,0-2
3,120,0,2,stale_budget,0.0,2,0,0,1,0-1,0-1
3,120,0,2,oracle,0.0,2,0,0,1,0-1,
3,120,1,0,base,0.0,0,0,1,0,1-2,
3,120,1,0,frozen,0.0,0,0,1,0,1-2,1-1
3,120,1,0,dynamic,3.0,0,1,1,1,1-2,2-2
3,120,1,0,stale_budget,0.0,0,0,1,0,1-2,1-1
3,120,1,0,oracle,3.0,0,1,1,1,1-2,
3,120,1,1,base,0.0,1,1,0,0,0-2,
3,120,1,1,frozen,0.0,1,2,0,0,0-2,0-1
3,120,1,1,dynamic,1.0,1,0,0,1,0-2,0-2
3,120,1,1,stale_budget,0.0,1,2,0,0,0-2,0-1
3,120,1,1,oracle,1.0,1,0,0,1,0-2,
3,120,1,2,base,0.0,2,2,0,0,0-1,
3,120,1,2,frozen,0.0,2,0,0,1,0-1,0-1
3,120,1,2,dynamic,0.0,2,1,0,0,0-1,0-2
3,120,1,2,stale_budget,0.0,2,0,0,1,0-1,0-1
3,120,1,2,oracle,0.0,2,0,0,1,0-1,
3,120,2,0,base,6.0,0,0,0,1,1-2,
3,120,2,0,frozen,6.0,0,0,0,1,1-2,1-1
3,120,2,0,dynamic,4.0,0,1,0,0,1-2,2-2
3,120,2,0,stale_budget,6.0,0,0,0,1,1-2,1-1
3,120,2,0,oracle,6.0,0,0,0,1,1-2,
3,120,2,1,base,6.0,1,1,1,1,0-2,
3,120,2,1,frozen,4.0,1,2,1,0,0-2,0-1
3,120,2,1,dynamic,6.0,1,1,1,1,0-2,0-2
3,120,2,1,stale_budget,4.0,1,2,1,0,0-2,0-0
3,120,2,1,oracle,6.0,1,1,1,1,0-2,
3,120,2,2,base,6.0,2,2,2,1,0-1,
3,120,2,2,frozen,6.0,2,2,2,1,0-1,0-1
3,120,2,2,dynamic,0.0,2,1,2,0,0-1,0-2
3,120,2,2,stale_budget,6.0,2,2,2,1,0-1,0-1
3,120,2,2,oracle,6.0,2,2,2,1,0-1,
3,120,3,0,base,6.0,0,0,0,1,1-2,
3,120,3,0,frozen,6.0,0,0,0,1,1-2,1-1
3,120,3,0,dynamic,4.0,0,1,0,0,1-2,2-2
3,120,3,0,stale_budget,6.0,0,0,0,1,1-2,1-1
3,120,3,0,oracle,6.0,0,0,0,1,1-2,
3,120,3,1,base,6.0,1,1,1,1,0-2,
3,120,3,1,frozen,4.0,1,2,1,0,0-2,0-1
3,120,3,1,dynamic,6.0,1,1,1,1,0-2,0-2
3,120,3,1,stale_budget,4.0,1,2,1,0,0-2,0-0
3,120,3,1,oracle,6.0,1,1,1,1,0-2,
3,120,3,2,base,6.0,2,2,2,1,0-1,
3,120,3,2,frozen,6.0,2,2,2,1,0-1,0-1
3,120,3,2,dynamic,0.0,2,1,2,0,0-1,0-2
3,120,3,2,stale_budget,6.0,2,2,2,1,0-1,0-1
3,120,3,2,oracle,6.0,2,2,2,1,0-1,
3,120,4,0,base,6.0,0,0,0,1,1-2,
3,120,4,0,frozen,5.0,0,2,0,0,1-2,1-1
3,120,4,0,dynamic,6.0,0,0,0,1,1-2,1-2
3,120,4,0,stale_budget,5.0,0,2,0,0,1-2,1-1
3,120,4,0,oracle,6.0,0,0,0,1,1-2,
3,120,4,1,base,6.0,1,1,1,1,0-2,
3,120,4,1,frozen,4.0,1,2,1,0,0-2,0-1
3,120,4,1,dynamic,6.0,1,1,1,1,0-2,0-2
3,120,4,1,stale_budget,4.0,1,2,1,0,0-2,0-1
3,120,4,1,oracle,6.0,1,1,1,1,0-2,
3,120,4,2,base,6.0,2,2,2,1,0-1,
3,120,4,2,frozen,6.0,2,2,2,1,0-1,0-1
3,120,4,2,dynamic,6.0,2,2,2,1,0-1,0-1
3,120,4,2,stale_budget,6.0,2,2,2,1,0-1,0-1
3,120,4,2,oracle,6.0,2,2,2,1,0-1,
3,120,5,0,base,6.0,0,0,0,1,1-2,
3,120,5,0,frozen,4.0,0,2,0,0,1-2,1-1
3,120,5,0,dynamic,6.0,0,0,0,1,1-2,1-2
3,120,5,0,stale_budget,4.0,0,2,0,0,1-2,1-1
3,120,5,0,oracle,6.0,0,0,0,1,1-2,
3,120,5,1,base,6.0,1,1,1,1,0-2,
3,120,5,1,frozen,4.0,1,2,1,0,0-2,0-1
3,120,5,1,dynamic,6.0,1,1,1,1,0-2,0-2
3,120,5,1,stale_budget,4.0,1,2,1,0,0-2,0-1
